movie_id,title,genre_id,age_release,description,image_url
441728,Hampstead,"35,10749",2017,"Emily Walters is an American widow living a peaceful, uneventful existence in the idyllic Hampstead Village of London, when she meets  local recluse, Donald Horner. For 17 years, Donald has lived—wildly yet peacefully—in a ramshackle hut near the edge of the forest. When Emily learns his home is the target of developers who will stop at nothing to remove him, saving Donald and his property becomes her personal mission. Despite his gruff exterior and polite refusals for help, Emily is drawn to him—as he is to her—and what begins as a charitable cause evolves into a relationship that will grow even as the bulldozers close in.",/svyFdV8QrOyheU2lEDuBnrcCQT5.jpg
14392,The Warlords,"28,18,36",2007,"A heroic tale of three blood brothers and their struggle in the midst of war and political upheaval. It is based on ""The Assassination of Ma,"" a Qing Dynasty (1644-1911) story about the killing of general Ma Xinyi.",/9sAWyaASakMW9f3LSXK8Br3RCED.jpg
696337,Spenser Confidential 2,,,,
215180,One Piece Episode of Nami: Tears of a Navigator and the Bonds of Friends,"28,16,18",2012,"After Nami steals the Going Merry, Roronoa Zoro, Usopp, and later Monkey D. Luffy and Sanji (along with Johnny and Yosaku) set after her and wind up in Cocoyasi Village, Nami's hometown ruled by the tyrannical fishman Arlong. It is here that Nami's past and true motives come to light.",/b5DyqvcfzWuXRFcaFF4e9j1nBVK.jpg
20616,Swimfan,"53,9648",2002,"Ben Cronin has it all: the admiration of his many friends, a terrific girlfriend, and he's on the fast-track to an athletic scholarship. Ben's rock-solid, promising future and romance are turned upside-down with the arrival of Madison Bell. Madison, the new girl in town, quickly sets her sights on the impressionable Ben. While their first few meetings are innocent enough, the obsessive and seductive Madison wants more ... much more.",/mOAiqOivdVecMu0yhumN6pzDWmo.jpg
13553,The Driller Killer,27,1979,"An artist slowly goes insane while struggling to pay his bills, work on his paintings, and care for his two female roommates, which leads him taking to the streets of New York after dark and randomly killing derelicts with a power drill.",/xQwFCGkcZCmVRqhvpI3L70MCPGN.jpg
335791,When the Bough Breaks,"18,53",2016,A surrogate mother harbors a deadly secret desire for a family of her own with the husband who is expecting to raise her child.,/mHNAzwNJmEllFa5Lt1RjyyXoGMS.jpg
12663,Red Scorpion,"12,28,10752",1988,"A Russian KGB agent is sent to Africa to kill an anti-Communist black revolutionary. However, he has a change of heart when he sees how the Russians and their Cuban allies are killing and repressing the locals, so he switches sides and helps the rebels.",/vzLQeJWGIKBQldk3HsAea5OFucI.jpg
893297,American Sicario,"80,28",2021,"The story of the rise and fall of the first American-born drug lord in Mexico, this tale of power, money, greed and betrayal amongst rival members of the drug cartels finds American gangster Erik Vasquez scheming to become the top dog in the Mexican underworld, only to find himself making enemies out of both the powerful cartels and his own allies.",/nQRPSUmHGLrFRPK6v3BI1frAM1O.jpg
532671,The Prodigy,"27,53",2019,A mother concerned about her young son's disturbing behavior thinks something supernatural may be affecting him.,/yyejodyk3lWncVjVhhrEkPctY9o.jpg
65650,The Good Doctor,"18,53,9648",2011,"Dr. Martin Blake, who has spent his life looking for respect, meets an 18-year-old patient named Diane, suffering from a kidney infection, and gets a much-needed boost of self-esteem. However, when her health starts improving, Martin fears losing her, so he begins tampering with her treatment, keeping Diane sick and in the hospital right next to him.",/fJSdqHzpMeCkXMrILYt1SdGN2sL.jpg
2009,"4 Months, 3 Weeks and 2 Days",18,2007,Two college roommates have 24 hours to make the ultimate choice as they finalize arrangements for a black market abortion.,/kwV7rP0wgcfui8QzcXZ6ga273cB.jpg
1008640,Golden Escape,80,2022,"A small film scriptwriter found a treasure map among his grandfather's belongings by accident, and the location of the treasure is underneath the prison in Chilang Bay.",/u5ml4gox6r4WJ7Xn5ZAkgLC1VZw.jpg
23903,Curious George 2: Follow That Monkey!,"16,10751",2009,"The film chronicles George's adventures as he befriends Kayla, a baby elephant, at a magic circus show and helps her travel across the country to be reunited with her family.Accompanied by his friend, the Man with the Yellow Hat, George travels by foot, train, and truck to reach Kayla's brother and sister in California, only to be accused of elephant-napping and brought all the way back to New York.",/1jkSEqOvp3CnA3UzWrT56cu7yLR.jpg
900409,On Fire,"18,53,28,12",2023,"Inspired by true and harrowing events, an ordinary man finds his world suddenly torn apart as devastating wildfires rip through the surrounding countryside. With precious moments ticking by, he must flee with his son and pregnant wife if they have any hope of surviving the rapid forces of mother nature.",/1ms0zRAMtbVq5XoIfrlcSj84g6G.jpg
382272,Death Note: Light Up the NEW World,"80,27,878,53",2016,"10 years has passed since the confrontation between Kira and L. Again, Shinigami sends death notes to the ground and due to this, the world soon falls into chaos. Tsukuru is a member of the Death Note special task force team with 6 other investigators including Matsuda who experienced the Kira case of 10 years ago.  Mass murders caused by the death note takes place on Wall Street in the U.S., Shibuya in Japan and other places. World famous private investigator Ryuzaki, who is the rightful successor of L, also investigates the mass murders. They discover that 6 death notes exists in the world.  A computer virus called Kira spreads in the world. A message in the Kira virus says to turn in 6 death notes.  A person who has 6 death notes overwhelm the world. The confrontation begins between the person who wants Kira’s revival and the people who want to stop it.",/cDBV5mIMc8h0dsRHF43rUUk3I0O.jpg
369697,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,"35,53,18",2016,A financial schemer finds himself in the middle of an international scandal after he becomes a political adviser to the new Prime Minister of Israel.,/2pVxTxpFZafeGcbx2c5M6TSxJgT.jpg
24833,Santa Buddies,"10751,12",2009,"When Puppy Paws, the fun-loving son of Santa Paws, gets bored, he finds Budderball on Santa's naughty list and figures he's just the dog to show him how to be an ordinary pup. When the magical Christmas Icicle starts to melt however, and the world begins to forget the true meaning of the season, it's up to Puppy Paws and his newfound Buddies to journey back to the North Pole and save Christmas.",/8HDtN8Kjb8KzoVMgBjACzCz5Pyr.jpg
11021,Titanic,"18,36",1943,"This little-known German film retells the true story of the British ocean liner that met a tragic fate. Ernst Fritz Fürbringer plays the president of the White Star Line, who unwisely pressed the Titanic's captain (Otto Wernicke) to make the swiftest possible crossing to New York.",/Al7oIXQ4dZAofBTZWm6OiXS3MEa.jpg
281979,Doctor Who: The Waters of Mars,"27,878,18,9648,12,10770",2009,"In a Mars base, the inhabitants are being infected by a mysterious water creature which takes over its victims. The Doctor is thrust into the middle of this catastrophe, knowing a larger one is waiting around the corner.",/ikb6cZI8RXUqcxApMJmIdimAJ1X.jpg
91333,Recoil,"28,80,18",2012,"A cop turns vigilante after his family is murdered, exacting vengeance on the killers - and then on all criminals who have slipped through the system.",/5K0EDKAP4OvmCujhwdc8gVxbPT0.jpg
836009,Against the Ice,"18,12,36",2022,"In 1909, two explorers fight to survive after they're left behind while on a Danish expedition in ice-covered Greenland.",/6FSGYvPEhIx3ThOikGqHmKxeyNN.jpg
29076,Gun Shy,"28,35,10749,53",2000,"Legendary undercover DEA agent Charlie Mayough has suddenly lost his nerves of steel. On the verge of a career-induced mental breakdown, and in complete fear of trigger-happy Mafia leader Fulvio Nesstra, Charlie seeks psychiatric help and finds himself relying on the support of an unstable therapy group and nurse Judy just to get through his work.",/iMCuGjQu5LsS6hyr5KmRDNqcomy.jpg
209271,Hateship Loveship,18,2014,"A shy caretaker believes that the father of her teenage charge is falling in love with her, unaware that she is actually the victim of the girl's prank.",/kvdVpjrRREFBCowBhOGs6Tj14ld.jpg
46717,Intersection,"18,10749",1994,"During a car accident, Vincent Eastman watches his whole life flash before his eyes, and he doesn't like what he sees. While maintaining the semblance of a marriage with his wife, Sally, Vincent has been carrying on with a mistress, Olivia. She's everything Sally isn't -- warm, passionate, carefree. So why can't he choose between the two, especially when his indecision is taking its toll on his daughter?",/xRMbpD2WRxpVcU6Vvws32GkMxin.jpg
48169,The Mercenary,37,1968,"While a Mexican revolutionary lies low as a U.S. rodeo clown, the cynical Polish mercenary who tutored the idealistic peasant tells how he and a dedicated female radical fought for the soul of the guerrilla general Paco, as Mexicans threw off repressive government and all-powerful landowners in the 1910s. Tracked by the vengeful Curly, Paco liberates villages, but is tempted by social banditry's treasures, which Kowalski revels in.",/mY8jDhQzXwYDDmw9upLfUbv07WC.jpg
32389,Logorama,"16,80,35,28",2009,"Two cops portrayed by Michelin Men chase an armed Ronald McDonald through the streets of a fictionalized, stylized city.",/iz4V4Tyl5SJaIQGvR8H0NUI04nZ.jpg
14729,The Long Riders,"37,28",1980,"The origins, exploits and the ultimate fate of the James gang is told in a sympathetic portrayal of the bank robbers made up of brothers who begin their legendary bank raids because of revenge.",/1Dk9dieSkZeiEVarZFsPJdF9Qel.jpg
258099,Just Before I Go,"35,18,10749",2015,"Ted Morgan has been treading water for most of his life. After his wife leaves him, Ted realizes he has nothing left to live for.  Summoning the courage for one last act, Ted decides to go home and face the people he feels are responsible for creating the shell of a person he has become.  But life is tricky.  The more determined Ted is to confront his demons, to get closure, and to withdraw from his family, the more Ted is yanked into the chaos of their lives. So, when Ted Morgan decides to kill himself, he finds a reason to live.",/rEwXZIOh3CLVA5JJmxT5kaYY6ff.jpg
87567,The Big Wedding,35,2013,"To the amusement of their adult children and friends, long-divorced couple Don and Ellie Griffin are forced to play the happy couple for the sake of their adopted son's wedding after his ultra conservative Catholic biological mother unexpectedly decides to fly halfway across the world to attend. With all of the wedding guests looking on, the Griffins are hilariously forced to confront their past, present and future - and hopefully avoid killing each other in the process.",/silnfmcn3O0y8uNoYwy6iMgzdjp.jpg
754067,Vicky and Her Mystery,"12,10751,18",2021,"Stéphane decides to move to the beautiful mountains of Cantal in order to reconnect with his 8-year-old daughter, Victoria, who has been silent since her mother's disappearance. During a walk in the forest, a shepherd gives Victoria a puppy named ""Mystery"" who will gradually give her a taste for life. But very quickly, Stéphane discovers that the animal is in reality a wolf… Despite the warnings and the danger of this situation, he cannot bring himself to separate his daughter from this seemingly harmless ball of hair.",/u6fBXfWU7jaG0zWYiOvh1myEQC.jpg
43236,Peyton Place,"18,10749",1957,"In the outwardly respectable New England community of Peyton Place, shopkeeper Constance McKenzie tries to make up for a past indiscretion -- which resulted in her illegitimate daughter Allison  -- by adopting a chaste, prudish attitude towards all things sexual.  In spite of herself, Constance can't help but be attracted to handsome new teacher Michael Rossi. Meanwhile, the restless Allison, who'd like to be as footloose and fancy-free as the town's ""fast girl"" Betty Anderson, falls sincerely in love with mixed-up mama's boy Norman Page.",/a8WNpeyKRco5992AnElXdO8yCki.jpg
3076,Frankenstein Meets the Wolf Man,27,1943,"Grave robbers open the grave of the wolf man and awaken him. He doesn't like the idea of being immortal and killing people when the moon is full so tries to find Dr. Frankenstein, in the hopes that the doctor can cure him. Dr. Frankenstein has died; however, his monster is found.",/eitxewmvmZXY7qoKpiVhdaFmwMz.jpg
333348,Love the Coopers,"18,35,10751",2015,"When four generations of the Cooper clan come together for their annual Christmas Eve celebration, a series of unexpected visitors and unlikely events turn the night upside down, leading them all toward a surprising rediscovery of family bonds and the spirit of the holiday.",/aHJhk1aWviX9RAbbljFyPO04yrt.jpg
42701,The Shooting,37,1966,"Two miners agree to guide a mysterious woman, who has appeared in their camp from nowhere, to a nearby town; but soon, because of her erratic behavior, they begin to suspect that her true purpose is quite different.",/itD4kMfpwNYqtBiW5ZL1zQNATwJ.jpg
1022964,Candy Cane Lane,"35,14,10751",2023,"A man, determined to win the neighborhood's annual Christmas decorating contest, makes a pact with an elf to help him win. However, the elf casts a spell bringing the twelve days of Christmas to life, bringing chaos to the small, unsuspecting town.",/of6Ds591FJTKoBHYjDFzH6jlTyK.jpg
1008374,Baby Ruby,"27,53,18",2023,"After welcoming her baby, Ruby, home, the tightly scripted world of lifestyle influencer Jo starts to unravel. As increasingly sinister happenings mount, Jo is plunged into a waking fever dream where everyone is a threat and nothing is what it seems.",/iKUzUIhtDZlzWMCPyq2xTRwnSGN.jpg
113148,Prince Avalanche,"35,18",2013,Two highway road workers spend the summer of 1988 away from their city lives. The isolated landscape becomes a place of misadventure as the men find themselves at odds with each other and the women they left behind.,/nQpSyYxDCtBZ1v4Kc8GFEiEcfpe.jpg
19345,Black Widow,53,1987,"Federal agent Alexandra Barnes believes that Catherine Petersen is a serial killer who marries rich men and then murders them for their money. But since Catherine is seemingly a master of disguise and has multiple identities, Alexandra can't prove anything with conventional detective work. With no other option, she goes undercover, pursuing the same man as Catherine, and hoping that Catherine will slip up and reveal her true identity.",/5tcDPhQ7MoLiWXW8dWMJf4IBuRA.jpg
518963,Believer,"80,28,53",2018,"After a traumatic event, a drug trafficker turns sides and conspires with a dangerously ambitious undercover police officer to bring down the mysterious kingpin of a major drug cartel.",/4yc1InWn48KxKLKDYt47f5pFq1f.jpg
10360,Hunger,"18,36",2008,"The story of Bobby Sands, the IRA member who led the 1981 hunger strike during The Troubles in which Irish Republican prisoners tried to win political status.",/84HdTM39G2MzyTl8N9R0wVU9I5b.jpg
1159311,My Hero Academia: You're Next,"16,28,12,878",2024,,/fLvGJWjWrKxxBzTesJuVniVK9uH.jpg
127846,A Hijacking,"53,18",2012,"Tensions are high after a Danish freighter is captured and held for ransom by Somali pirates, leading to weeks of high-stakes negotiations – and an escalating potential for explosive violence.",/wstbZDlyvmsgXRfK7O7HeDrjc0s.jpg
343795,90 Minutes in Heaven,18,2015,"A man involved in a horrific car crash is pronounced dead, only to come back to life an hour and a half later, claiming to have seen Heaven.",/e3LKk8UdDyXDkov9k8iP2JJNChi.jpg
5122,The Day of the Locust,18,1975,"Hollywood, 1930s. Tod Hackett, a young painter who tries to make his way as an art director in the lurid world of film industry, gets infatuated with his neighbor Faye Greener, an aspiring actress who prefers the life that Homer Simpson, a lone accountant, can offer her.",/m4T7R448djzbDbURK4eQgo5TllF.jpg
253161,Madame Bovary,18,2015,"The classic story of Emma Bovary, the beautiful wife of a small-town doctor in 19th century France, who engages in extra marital affairs in an attempt to advance her social status.",/jW0CRLVYOQm0HOh6fZXnW2JKxwF.jpg
5551,Space Cowboys,"28,12,53",2000,"Frank Corvin, ‘Hawk’ Hawkins, Jerry O'Neill and ‘Tank’ Sullivan were hotdog members of Project Daedalus, the Air Force's test program for space travel, but their hopes were dashed in 1958 with the formation of NASA and the use of trained chimps. They blackmail their way into orbit when Russia's mysterious ‘Ikon’ communications satellite's orbit begins to degrade and threatens to crash to Earth.",/hPzt1bbA1sUDQOl6Vujmyz2hjLN.jpg
11780,Rob Roy,"12,36,18,28,10752",1995,"In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the money is stolen, Rob is forced into a Robin Hood lifestyle to defend his family and honour.",/4QuypgbNYmPECAAHnV3QY8qEpOz.jpg
11577,Pat Garrett & Billy the Kid,37,1973,Pat Garrett is hired as a lawman on behalf of a group of wealthy New Mexico cattle barons to bring down his old friend Billy the Kid.,/wiXsTZh2eUkOWcco1ldCmhhevuk.jpg
992,Sherlock Jr.,"28,35,9648",1924,"A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",/1G9r3rqtbFAQuyWKOZm4Y5J5s7Q.jpg
11378,Trafic,35,1971,"Mr. Hulot is the head designer of the Altra Automotive Co. His latest invention is a newfangled camper car loaded with outrageous extra features. Along with the company's manager and publicity model, Hulot sets out from Paris with the intention of debuting the car at the annual auto show in Amsterdam. The going isn't easy, however, and the group encounters an increasingly bizarre series of hurdles and setbacks en route.",/i68ups46J9bIb1Xnq0f6nxNXBYZ.jpg
345317,Final Portrait,"36,18",2017,"Paris, 1964. The Swiss sculptor and painter Alberto Giacometti, one of the most accomplished and respected artists of his generation, asks his friend, the American writer James Lord, to sit for a portrait, assuring him that it will take no longer than two or three hours, an afternoon at the most.",/qkzgkapX0cUEdWSJXnqvAZolRzU.jpg
24229,The Killers,"80,9648",1964,"A hit man and his partner try to find out why their latest victim, a former race-car driver, did not try to get away.",/7IeXjRmUZ2pnSFMRh0ZXpu3Nkmn.jpg
9271,Virtuosity,"28,80,878,53",1995,"The Law Enforcement Technology Advancement Centre (LETAC) has developed SID version 6.7: a Sadistic, Intelligent, and Dangerous virtual reality entity which is synthesized from the personalities of more than 150 serial killers, and only one man can stop him.",/5emgnXYrXjqyiup2JsvtuENseiV.jpg
339396,True Memoirs of an International Assassin,"35,28",2016,"After a publisher changes a writer's debut novel about a deadly assassin from fiction to nonfiction, the author finds himself thrust into the world of his lead character, and must take on the role of his character for his own survival.",/hPoSSqDqkKSIP2l3t6pyre9u5Ze.jpg
461928,Anna and the Apocalypse,"27,35,14",2018,"A zombie apocalypse threatens the sleepy town of Little Haven – at Christmas – forcing Anna and her friends to fight, slash and sing their way to survival, facing the undead in a desperate race to reach their loved ones. But they soon discover that no one is safe in this new world, and with civilization falling apart around them, the only people they can truly rely on are each other.",/pb60xSzUnS9D5iDvrV8N6QOG3ZR.jpg
888195,Hot Seat,53,2022,"An ex-hacker is forced to break into high-level banking institutions, another man must try to penetrate the booby-trapped building to get the young man off the hot seat.",/6zoA2yEfKs8hNFlk4AV28VpoT3I.jpg
824016,The Palace,"18,35",2023,A comedy set on New Year’s Eve 1999 in a luxurious hotel in the Swiss Alps where the lives of various guests and those who work for them intersect.,/anfnDmeUuiYJgZ3h57Se0UShaSr.jpg
183,The Wizard,"12,35,18,10751",1989,"A boy and his brother run away from home and hitch cross-country, with help from a girl they meet, to compete in the ultimate video-game championship.",/dtgNNq3TBbpBX6RXHLt5gAMdwPV.jpg
22189,Havana,"18,10749",1990,"An American professional gambler named Jack Weil decides to visit Havana, Cuba to gamble. On the boat to Havana, he meets Roberta Duran, the wife of a revolutionary, Arturo. Shortly after their arrival, Arturo is taken away by the secret police, and Roberta is captured and tortured. Jack frees her, but she continues to support the revolution.",/d6pia2oVjjLsFMpuuag1pdMYTaF.jpg
39781,The Kids Are All Right,"35,18",2010,"Two women, Nic and Jules, brought a son and daughter into the world through artificial insemination. When one of their children reaches age, both kids go behind their mothers' backs to meet with the donor. Life becomes so much more interesting when the father, two mothers and children start to become attached to each other.",/xQ5XqZc82dDCcGjxY7voRKjhaKQ.jpg
18671,Gun Crazy,"80,10749,18,53",1950,"Bart Tare is an ex-Army man who has a lifelong fixation with guns, he meets a kindred spirit in sharpshooter Annie Starr and goes to work at a carnival. After upsetting the carnival owner who lusts after Starr, they both get fired. Soon, on Starr's behest, they embark on a crime spree for cash.",/kC1IIitCJTZLwZyuQnKw4zaOaXc.jpg
156708,Afternoon Delight,"35,18",2013,"Rachel is a quick-witted and lovable stay-at-home mom, frustrated with the responsibilities of her son's preschool, a lacklustre sex life and a career that's gone kaput. One night, intent on spicing up their marriage, she visits an LA strip club with her husband, where she meets McKenna, a stripper she adopts as her live-in nanny.",/qlgPBk5xZzHHPfrimBFV46QuktX.jpg
12660,Charlotte Gray,"18,36,10749,10752",2001,"This is a drama set in Nazi-occupied France at the height of World War II. Charlotte Gray tells the compelling story of a young Scottish woman working with the French Resistance in the hope of rescuing her lover, a missing RAF pilot. Based on the best-selling novel by Sebastian Faulks.",/6RnRclsipl3cZKnDfsu0MrqWCwI.jpg
14621,Lean On Me,18,1989,"When principal Joe Clark takes over decaying Eastside High School, he's faced with students wearing gang colors and graffiti-covered walls. Determined to do anything he must to turn the school around, he expels suspected drug dealers, padlocks doors and demands effort and results from students, staff and parents. Autocratic to a fault, this real-life educator put it all on the line.",/jU7wPjF0UP2MaA0ZXiCAJhyshJH.jpg
92591,Bernie,"35,80,18",2012,"In small-town Texas, affable and popular mortician Bernie Tiede strikes up a friendship with Marjorie Nugent, a wealthy widow well known for her sour attitude. When she becomes controlling and abusive, Bernie goes to great lengths to remove himself from her grasp.",/rW5CetooG545jpkPNpD4FjFAXfe.jpg
13675,Frosty the Snowman,"10751,16,10770",1969,"A discarded silk top-hat becomes the focus of a struggle between a washed-up stage magician and a group of schoolchildren, after it magically brings a snowman to life. Realizing that newly-living Frosty will melt in spring unless he takes refuge in a colder climate, Frosty and Karen, a young girl who he befriends, stow away on a freight train headed for the north pole. Little do they know that the magician is following them, and he wants his hat back!",/gw7ie4W3iW8nefnZ4kuw8dgYNM2.jpg
17660,Dodge City,37,1939,"In this epic Western, Wade Hatton, a wagon master turned sheriff, tames a cow town at the end of a railroad line.",/iySSQEAlvr87OYLA5aLzBU8q9lJ.jpg
1149913,TOGEFILM - Mei Mei,"18,10749",2023,,/mCJ6shuScPnCh2CS68sPMxGH4UP.jpg
524216,The Mortuary Collection,"14,27",2020,"In the phantasmagorical town of Raven's End, a misguided young girl takes refuge in a decrepit old mortuary. The eccentric undertaker chronicles the strange history of the town through a series of twisted tales, each more terrifying than the last, but the young girl's world is unhinged when she discovers that the final story... is her own.",/5WXeYnezavNI6hXH74aQYv6yFzj.jpg
31510,Ben-Hur: A Tale of the Christ,"12,18,10749",1925,"Erstwhile childhood friends, Judah Ben-Hur and Messala meet again as adults, this time with Roman officer Messala as conqueror and Judah as a wealthy, though conquered, Israelite. A slip of a brick during a Roman parade causes Judah to be sent off as a galley slave, his property confiscated and his mother and sister imprisoned. Years later, as a result of his determination to stay alive and his willingness to aid his Roman master, Judah returns to his homeland an exalted and wealthy Roman athlete. Unable to find his mother and sister, and believing them dead, he can think of nothing else than revenge against Messala.",/4EbIbp9Kgnj0m0eMEfQlX3fyDHZ.jpg
1058638,Birth/Rebirth,"27,9648,53,18,878",2023,A single mother and a childless morgue technician are bound together by their relationship to a little girl they have reanimated from the dead.,/zlEhsNfOKhbnfs5NTJ6zOZtoLBb.jpg
597187,The Secret Lives Of Cheerleaders,"10770,53,18",2019,A new transfer student reluctantly tries out for the cheerleading team at the insistence of her overly ambitious mother.,/oS32eNXCY2eCuZZnKnWQEznGJAT.jpg
2196,Death at a Funeral,"35,18",2007,A myriad of outrageous calamities befalls an eccentric English clan with more than a few skeletons in its closets when the family's patriarch dies an unexpected death.,/xyTxrJnjbSJQzcbKIP6S1uqLuxy.jpg
1126217,Fast X: Part 3,"28,80",,The twelfth and potentially final installment in the Fast and Furious franchise,/jRTw7kYix1ubUGa913Dqq9CBDYR.jpg
703771,Deathstroke: Knights & Dragons - The Movie,"16,28,12,878",2020,The assassin Deathstroke tries to save his family from the wrath of H.I.V.E. and the murderous Jackal.,/vFIHbiy55smzi50RmF8LQjmpGcx.jpg
566805,Mad Heidi,"28,12,35,14,27",2022,"In a dystopian Switzerland that has fallen under the fascist rule of an evil cheese tyrant, Heidi lives the pure and simple life in the Swiss Alps. Grandfather Alpöhi does his best to protect Heidi, but her yearning for freedom soon gets her into trouble with the dictator’s henchmen. The innocent girl transforms herself into a kick-ass female fighting force who sets out to liberate the country from the insane cheese fascists.",/tVooOemwuIuOYsBKgHolI9zC81X.jpg
17130,Crossroads,"18,10749,35",2002,"After eight years apart, three childhood friends - Lucy, Kit, and Mimi - rediscover their friendship on a cross-country trip. With barely a plan, practically no money but plenty of dreams, the girls catch a lift with Mimi's handsome friend Ben in his convertible. Along the way they not only gather experiences that will change their lives, but they also discover how important it is to hold onto their hearts' desires.",/cxSZZJBbREsWaRREBIY0DRH08B5.jpg
192136,Mandela: Long Walk to Freedom,"18,36",2013,A chronicle of Nelson Mandela's life journey from his childhood in a rural village through to his inauguration as the first democratically elected president of South Africa.,/nzjwDSwLbalv7bCXnFbkAuIxXLx.jpg
1233926,Just In Your Backyard,"27,9648,53",2024,"When a woman's grave is desecrated, a local investigative TV show interviews her friend, family, and neighbor in order to discover what happened to Lily Benlee.",
41659,My Life,"18,10749",1993,"It seems that Bob Jones has everything a man could want, namely a fulfilling job and a beautiful, pregnant wife, Gail. But Bob's life is turned upside-down when he is diagnosed with cancer and given four months to live -- not even enough time to see his first child's birth. To cleanse himself of demons in his remaining days, Bob makes a video diary, hoping to pass along some wisdom to his future child. Along the way, he discovers a lot about himself.",/eF8wNMMqY3kukUTTAVXLLx94UhB.jpg
13554,Eight Men Out,"18,36",1988,"Buck Weaver and Hap Felsch are young idealistic players on the Chicago White Sox, a pennant-winning team owned by Charles Comiskey -  a penny-pinching, hands-on manager who underpays his players and treats them with disdain. And when gamblers and hustlers discover that Comiskey's demoralized players are ripe for a money-making scheme, one by one the team members agree to throw the World Series. But when the White Sox are defeated, a couple of sports writers smell a fix and a national scandal explodes, ripping the cover off America's favorite pastime.",/hOdMoFnP6cPh1JKoIgyacWJmU1f.jpg
13554,Eight Men Out,"18,36",1988,"Buck Weaver and Hap Felsch are young idealistic players on the Chicago White Sox, a pennant-winning team owned by Charles Comiskey -  a penny-pinching, hands-on manager who underpays his players and treats them with disdain. And when gamblers and hustlers discover that Comiskey's demoralized players are ripe for a money-making scheme, one by one the team members agree to throw the World Series. But when the White Sox are defeated, a couple of sports writers smell a fix and a national scandal explodes, ripping the cover off America's favorite pastime.",/hOdMoFnP6cPh1JKoIgyacWJmU1f.jpg
3489,88 Minutes,"53,9648",2007,"Famed forensic psychiatrist Dr. Jack Gramm enjoys a reputation as one of the most sought-after profilers around. His expert testimony has resulted in the conviction of many criminals, including serial killer Jon Forster. On the eve of Forster's execution, one of Gramm's students is murdered in a vicious copycat crime, and Gramm himself receives an ominous message informing him that he has less than 90 minutes to live.",/8rMiBz8kLMNmQyMbQXL9MPIlyw.jpg
854239,Till,"18,36",2022,"The true story of Mamie Till Mobley’s relentless pursuit of justice for her 14 year old son, Emmett Till, who, in 1955, was lynched while visiting his cousins in Mississippi.",/cmDs0CYlgioyP2AQQTTmavt3uoO.jpg
21828,Flirting,"18,10749",1991,Two freethinking teenagers - a boy and a girl - confront with authoritarian teachers in their boarding schools. The other students treat this differently.,/aJDz0TLsGFZY9XYIqIcVa2DP98y.jpg
3084,Wuthering Heights,"18,10749",1939,"The Earnshaws are Yorkshire farmers during the early 19th Century. One day, Mr. Earnshaw returns from a trip to the city, bringing with him a ragged little boy called Heathcliff. Earnshaw's son, Hindley, resents the child, but Heathcliff becomes companion and soulmate to Hindley's sister, Catherine. After her parents die, Cathy and Heathcliff grow up wild and free on the moors and despite the continued enmity between Hindley and Heathcliff they're happy -- until Cathy meets Edgar Linton, the son of a wealthy neighbor.",/tA3ZaItWqhoruqhvbnJM4WWrHfF.jpg
8923,Green Street Hooligans,"80,18",2005,"After being wrongfully expelled from Harvard University, American Matt Buckner flees to his sister's home in England. Once there, he is befriended by her charming and dangerous brother-in-law, Pete Dunham, and introduced to the underworld of British football hooliganism. Matt learns to stand his ground through a friendship that develops against the backdrop of this secret and often violent world. 'Green Street Hooligans' is a story of loyalty, trust and the sometimes brutal consequences of living close to the edge.",/tfLj69EoP1b8ZWfLyg5FGJ5LC38.jpg
28384,Husbands and Wives,"35,18,10749",1992,"When Jack and Sally announce that they're splitting up, this comes as a shock to their best friends Gabe and Judy. Maybe mostly because they also are drifting apart and are now being made aware of it. So while Jack and Sally try to go on and meet new people, the marriage of Gabe and Judy gets more and more strained, and they begin to find themselves being attracted to other people.",/mb6Hmns0PP2Me9TYpLE9M3GHt7v.jpg
286873,Northmen: A Viking Saga,"12,28,18",2014,A band of Vikings cross enemy lines and a panicked race begins. The losers will pay with their lives.,/bx70ZCmLlzu0kALPGoiBezGPG7o.jpg
81836,To Rome with Love,"35,10749,18",2012,"Four tales unfold in the Eternal City: While vacationing in Rome, architect John encounters a young man whose romantic woes remind him of a painful incident from his own youth; retired opera director Jerry discovers a mortician with an amazing voice, and he seizes the opportunity to rejuvenate his own flagging career; a young couple have separate romantic interludes; a spotlight shines on an ordinary man.",/zQvitRPoq0UdoNrFZR0xQBvQIf6.jpg
354979,Dog Eat Dog,"18,80,53",2016,"Carved from a lifetime of experience that runs the gamut from incarceration to liberation, Dog Eat Dog is the story of three men who are all out of prison and now have the task of adapting themselves to civilian life.",/2oWwyYAu3JZSXXaU7rrbz27hPLn.jpg
57089,Hoodwinked Too! Hood VS. Evil,"35,16,10751",2011,"Red Riding Hood is training in the group of Sister Hoods, when she and the Wolf are called to examine the sudden mysterious disappearance of Hansel and Gretel.",/rp3oWYCiiOKddzsObLlgSGWz37.jpg
